-0.8798176238522106,-0.8103032995017625
-0.8738702866457024,-0.8121218901738279
-0.868059021804956,-0.8143300631946133
-0.8624022148573316,-0.8169126291747237
-0.8569182350902897,-0.819853746203334
-0.8516254245010417,-0.8231370245376388
-0.8465420821898022,-0.8267456196682224
-0.8416864435712581,-0.8306623142855376
-0.8370766537469774,-0.8348695897682801
-0.8327307343517836,-0.839349687877676
-0.8286665431619455,-0.8440846633784425
-0.8249017257350382,-0.8490564283227395
-0.8214536583438266,-0.8542467887325373
-0.8183393814732869,-0.8596374744026456
-0.8155755231754167,-0.8652101625246844
-0.8131782116257673,-0.8709464958045254
-0.8111629763042734,-0.8768280957146994
-0.8095446373370632,-0.8828365714909319
-0.8083371826917669,-0.8889535254500316
-0.8075536331228603,-0.8951605551760977
-0.8072058950217973,-0.9014392530944699
-0.8073046016442764,-0.907771203928869
-0.8078589435677348,-0.914137980517308
-0.8088764896775449,-0.9205211384471701
-0.8103630004887621,-0.9269022099596063
-0.8123222361759923,-0.9332626975684084
-0.8147557622961146,-0.9395840678388911
-0.8176627568304402,-0.9458477457781704
-0.8210398228208193,-0.952035110299543
-0.8248808114974546,-0.9581274912403739
-0.8291766613570781,-0.9641061684348153
-0.833915259104824,-0.969952373369487
-0.8390813286734049,-0.975647293981551
